Date,Iteration,Functor,inTuningPhase,Interaction Type,Container,CellSizeFactor,Traversal,Load Estimator,Data Layout,Newton 3,computeInteractions[ns],remainderTraversal[ns],rebuildNeighborLists[ns],computeInteractionsTotal[ns],tuning[ns]
2026-01-30 17:08:25,86,LJFunctorAVX,false,pairwise,PseudoVerletLists,1.000000,psvl_c08,none,AoS,enabled,613426,1384317,0,1998053,144808
2026-01-30 17:08:25,87,LJFunctorAVX,false,pairwise,PseudoVerletLists,1.000000,psvl_c08,none,AoS,enabled,611653,1407360,0,2022359,141565
2026-01-30 17:08:25,88,LJFunctorAVX,false,pairwise,PseudoVerletLists,1.000000,psvl_c08,none,AoS,enabled,623209,1397252,0,2020677,141536
2026-01-30 17:08:25,89,LJFunctorAVX,false,pairwise,PseudoVerletLists,1.000000,psvl_c08,none,AoS,enabled,596058,1530857,0,2128515,140944
2026-01-30 17:08:25,90,LJFunctorAVX,false,pairwise,PseudoVerletLists,1.000000,psvl_c08,none,AoS,enabled,585095,1376693,0,1962588,141951
2026-01-30 17:08:25,91,LJFunctorAVX,false,pairwise,PseudoVerletLists,1.000000,psvl_c08,none,AoS,enabled,551679,1391621,0,1943626,141902
2026-01-30 17:08:25,92,LJFunctorAVX,false,pairwise,PseudoVerletLists,1.000000,psvl_c08,none,AoS,enabled,537590,1413853,0,1951996,133959
2026-01-30 17:08:25,93,LJFunctorAVX,false,pairwise,PseudoVerletLists,1.000000,psvl_c08,none,AoS,enabled,575086,1430373,0,2005911,136437
2026-01-30 17:08:25,94,LJFunctorAVX,false,pairwise,PseudoVerletLists,1.000000,psvl_c08,none,AoS,enabled,543289,1271664,0,1815316,141799
2026-01-30 17:08:25,95,LJFunctorAVX,false,pairwise,PseudoVerletLists,1.000000,psvl_c08,none,AoS,enabled,511036,1281760,0,1793043,131430
2026-01-30 17:08:25,96,LJFunctorAVX,false,pairwise,PseudoVerletLists,1.000000,psvl_c08,none,AoS,enabled,506650,1315939,0,1822813,131271
2026-01-30 17:08:25,97,LJFunctorAVX,false,pairwise,PseudoVerletLists,1.000000,psvl_c08,none,AoS,enabled,521748,1320742,0,1843925,130315
2026-01-30 17:08:25,98,LJFunctorAVX,false,pairwise,PseudoVerletLists,1.000000,psvl_c08,none,AoS,enabled,503212,1243750,0,1749448,130327
2026-01-30 17:08:25,99,LJFunctorAVX,false,pairwise,PseudoVerletLists,1.000000,psvl_c08,none,AoS,enabled,466307,1197311,0,1663837,123736
2026-01-30 17:08:25,100,LJFunctorAVX,false,pairwise,PseudoVerletLists,1.000000,psvl_c08,none,AoS,enabled,454890,1106171,0,1563714,150452
2026-01-30 17:08:25,101,LJFunctorAVX,false,pairwise,PseudoVerletLists,1.000000,psvl_c08,none,AoS,enabled,457871,1131516,0,1591628,129493
2026-01-30 17:08:25,102,LJFunctorAVX,false,pairwise,PseudoVerletLists,1.000000,psvl_c08,none,AoS,enabled,456870,1097471,0,1554725,125629
2026-01-30 17:08:25,103,LJFunctorAVX,false,pairwise,PseudoVerletLists,1.000000,psvl_c08,none,AoS,enabled,436077,19910487,0,20346775,122133
2026-01-30 17:08:25,104,LJFunctorAVX,false,pairwise,PseudoVerletLists,1.000000,psvl_c08,none,AoS,enabled,428957,877516,3138849,4445709,123376
2026-01-30 17:08:25,105,LJFunctorAVX,false,pairwise,PseudoVerletLists,1.000000,psvl_c08,none,AoS,enabled,431965,872349,0,1304630,144757
2026-01-30 17:08:25,106,LJFunctorAVX,false,pairwise,PseudoVerletLists,1.000000,psvl_c08,none,AoS,enabled,408192,875472,0,1285758,118071
2026-01-30 17:08:25,107,LJFunctorAVX,false,pairwise,PseudoVerletLists,1.000000,psvl_c08,none,AoS,enabled,411133,820062,0,1231379,114113
2026-01-30 17:08:25,108,LJFunctorAVX,false,pairwise,PseudoVerletLists,1.000000,psvl_c08,none,AoS,enabled,431266,839131,0,1270639,114197
2026-01-30 17:08:25,109,LJFunctorAVX,false,pairwise,PseudoVerletLists,1.000000,psvl_c08,none,AoS,enabled,412708,834178,0,1248353,113145
2026-01-30 17:08:25,110,LJFunctorAVX,false,pairwise,PseudoVerletLists,1.000000,psvl_c08,none,AoS,enabled,397597,839750,0,1239572,116336
2026-01-30 17:08:25,111,LJFunctorAVX,false,pairwise,PseudoVerletLists,1.000000,psvl_c08,none,AoS,enabled,395791,837048,0,1235183,112918
2026-01-30 17:08:25,112,LJFunctorAVX,false,pairwise,PseudoVerletLists,1.000000,psvl_c08,none,AoS,enabled,392871,778941,0,1173689,112854
2026-01-30 17:08:25,113,LJFunctorAVX,false,pairwise,PseudoVerletLists,1.000000,psvl_c08,none,AoS,enabled,399691,782149,0,1182069,111737
2026-01-30 17:08:25,114,LJFunctorAVX,false,pairwise,PseudoVerletLists,1.000000,psvl_c08,none,AoS,enabled,393023,782629,0,1175930,113743
2026-01-30 17:08:25,115,LJFunctorAVX,false,pairwise,PseudoVerletLists,1.000000,psvl_c08,none,AoS,enabled,390786,804149,0,1195191,112274
2026-01-30 17:08:25,116,LJFunctorAVX,false,pairwise,PseudoVerletLists,1.000000,psvl_c08,none,AoS,enabled,366985,782900,0,1150071,110368
2026-01-30 17:08:25,117,LJFunctorAVX,false,pairwise,PseudoVerletLists,1.000000,psvl_c08,none,AoS,enabled,376113,811857,0,1188131,111115
2026-01-30 17:08:25,118,LJFunctorAVX,false,pairwise,PseudoVerletLists,1.000000,psvl_c08,none,AoS,enabled,375337,762836,0,1138359,109908
2026-01-30 17:08:25,119,LJFunctorAVX,false,pairwise,PseudoVerletLists,1.000000,psvl_c08,none,AoS,enabled,378627,746985,0,1126267,109570
2026-01-30 17:08:25,120,LJFunctorAVX,false,pairwise,PseudoVerletLists,1.000000,psvl_c08,none,AoS,enabled,367069,749250,0,1118066,109917
2026-01-30 17:08:25,121,LJFunctorAVX,false,pairwise,PseudoVerletLists,1.000000,psvl_c08,none,AoS,enabled,390549,739271,0,1130085,127085
2026-01-30 17:08:25,122,LJFunctorAVX,false,pairwise,PseudoVerletLists,1.000000,psvl_c08,none,AoS,enabled,372194,760095,0,1132379,110015
2026-01-30 17:08:25,123,LJFunctorAVX,false,pairwise,PseudoVerletLists,1.000000,psvl_c08,none,AoS,enabled,367334,777615,0,1145478,111525
2026-01-30 17:08:25,124,LJFunctorAVX,false,pairwise,PseudoVerletLists,1.000000,psvl_c08,none,AoS,enabled,371934,721791,0,1093870,108665
2026-01-30 17:08:25,125,LJFunctorAVX,false,pairwise,PseudoVerletLists,1.000000,psvl_c08,none,AoS,enabled,378186,684433,2832720,3896538,110510
2026-01-30 17:08:25,126,LJFunctorAVX,false,pairwise,PseudoVerletLists,1.000000,psvl_c08,none,AoS,enabled,361316,690417,0,1053121,125628
2026-01-30 17:08:25,127,LJFunctorAVX,false,pairwise,PseudoVerletLists,1.000000,psvl_c08,none,AoS,enabled,363144,721556,0,1085835,183401
2026-01-30 17:08:25,128,LJFunctorAVX,false,pairwise,PseudoVerletLists,1.000000,psvl_c08,none,AoS,enabled,373231,705922,0,1079845,166139
2026-01-30 17:08:25,129,LJFunctorAVX,false,pairwise,PseudoVerletLists,1.000000,psvl_c08,none,AoS,enabled,349066,655036,0,1004980,123490
2026-01-30 17:08:25,130,LJFunctorAVX,false,pairwise,PseudoVerletLists,1.000000,psvl_c08,none,AoS,enabled,337752,667640,0,1006287,109268
2026-01-30 17:08:25,131,LJFunctorAVX,false,pairwise,PseudoVerletLists,1.000000,psvl_c08,none,AoS,enabled,346711,661692,0,1009490,113597
2026-01-30 17:08:25,132,LJFunctorAVX,false,pairwise,PseudoVerletLists,1.000000,psvl_c08,none,AoS,enabled,347346,684998,0,1033259,146998
2026-01-30 17:08:25,133,LJFunctorAVX,false,pairwise,PseudoVerletLists,1.000000,psvl_c08,none,AoS,enabled,341048,697288,0,1039257,119320
2026-01-30 17:08:25,134,LJFunctorAVX,false,pairwise,PseudoVerletLists,1.000000,psvl_c08,none,AoS,enabled,337295,688228,0,1026469,110284
2026-01-30 17:08:25,135,LJFunctorAVX,false,pairwise,PseudoVerletLists,1.000000,psvl_c08,none,AoS,enabled,355593,649787,0,1005797,107712
2026-01-30 17:08:25,136,LJFunctorAVX,false,pairwise,PseudoVerletLists,1.000000,psvl_c08,none,AoS,enabled,347498,663374,0,1011242,111748
2026-01-30 17:08:25,137,LJFunctorAVX,false,pairwise,PseudoVerletLists,1.000000,psvl_c08,none,AoS,enabled,337504,657932,0,996888,119029
2026-01-30 17:08:25,138,LJFunctorAVX,false,pairwise,PseudoVerletLists,1.000000,psvl_c08,none,AoS,enabled,329866,672393,0,1002710,109632
2026-01-30 17:08:25,139,LJFunctorAVX,false,pairwise,PseudoVerletLists,1.000000,psvl_c08,none,AoS,enabled,333926,692606,0,1028360,108975
2026-01-30 17:08:25,140,LJFunctorAVX,false,pairwise,PseudoVerletLists,1.000000,psvl_c08,none,AoS,enabled,331563,674744,0,1006919,108282
2026-01-30 17:08:25,141,LJFunctorAVX,false,pairwise,PseudoVerletLists,1.000000,psvl_c08,none,AoS,enabled,326802,677008,0,1004667,108492
2026-01-30 17:08:25,142,LJFunctorAVX,false,pairwise,PseudoVerletLists,1.000000,psvl_c08,none,AoS,enabled,322881,646775,0,970305,106710
2026-01-30 17:08:25,143,LJFunctorAVX,false,pairwise,PseudoVerletLists,1.000000,psvl_c08,none,AoS,enabled,319061,658334,0,977591,106041
2026-01-30 17:08:25,144,LJFunctorAVX,false,pairwise,PseudoVerletLists,1.000000,psvl_c08,none,AoS,enabled,319023,656078,0,976320,108033
2026-01-30 17:08:25,145,LJFunctorAVX,false,pairwise,PseudoVerletLists,1.000000,psvl_c08,none,AoS,enabled,328827,660835,0,989849,106140
2026-01-30 17:08:25,146,LJFunctorAVX,false,pairwise,PseudoVerletLists,1.000000,psvl_c08,none,AoS,enabled,330232,667752,0,998187,109557
2026-01-30 17:08:25,147,LJFunctorAVX,false,pairwise,PseudoVerletLists,1.000000,psvl_c08,none,AoS,enabled,341233,576239,2667765,3585639,112449
2026-01-30 17:08:25,148,LJFunctorAVX,false,pairwise,PseudoVerletLists,1.000000,psvl_c08,none,AoS,enabled,323009,578896,0,902403,112198
2026-01-30 17:08:25,149,LJFunctorAVX,false,pairwise,PseudoVerletLists,1.000000,psvl_c08,none,AoS,enabled,343335,569064,0,912806,108715
2026-01-30 17:08:25,150,LJFunctorAVX,false,pairwise,PseudoVerletLists,1.000000,psvl_c08,none,AoS,enabled,318789,581974,0,900935,105273
2026-01-30 17:08:25,151,LJFunctorAVX,false,pairwise,PseudoVerletLists,1.000000,psvl_c08,none,AoS,enabled,331911,589932,0,922119,107655
2026-01-30 17:08:25,152,LJFunctorAVX,false,pairwise,PseudoVerletLists,1.000000,psvl_c08,none,AoS,enabled,320569,586260,0,907157,105086
2026-01-30 17:08:25,153,LJFunctorAVX,false,pairwise,PseudoVerletLists,1.000000,psvl_c08,none,AoS,enabled,312466,586786,0,900837,107175
2026-01-30 17:08:25,154,LJFunctorAVX,false,pairwise,PseudoVerletLists,1.000000,psvl_c08,none,AoS,enabled,304649,602688,0,907502,103647
2026-01-30 17:08:25,155,LJFunctorAVX,false,pairwise,PseudoVerletLists,1.000000,psvl_c08,none,AoS,enabled,303659,646782,0,950631,104825
2026-01-30 17:08:25,156,LJFunctorAVX,false,pairwise,PseudoVerletLists,1.000000,psvl_c08,none,AoS,enabled,320271,613877,0,934329,109444
2026-01-30 17:08:25,157,LJFunctorAVX,false,pairwise,PseudoVerletLists,1.000000,psvl_c08,none,AoS,enabled,320479,618445,0,939111,105086
2026-01-30 17:08:25,158,LJFunctorAVX,false,pairwise,PseudoVerletLists,1.000000,psvl_c08,none,AoS,enabled,308545,597015,0,905775,104326
2026-01-30 17:08:25,159,LJFunctorAVX,false,pairwise,PseudoVerletLists,1.000000,psvl_c08,none,AoS,enabled,317878,621970,0,940367,105590
2026-01-30 17:08:25,160,LJFunctorAVX,false,pairwise,PseudoVerletLists,1.000000,psvl_c08,none,AoS,enabled,311737,629723,0,941839,104656
2026-01-30 17:08:25,161,LJFunctorAVX,false,pairwise,PseudoVerletLists,1.000000,psvl_c08,none,AoS,enabled,317709,632590,0,950519,104626
2026-01-30 17:08:25,162,LJFunctorAVX,false,pairwise,PseudoVerletLists,1.000000,psvl_c08,none,AoS,enabled,305106,631765,0,937017,103149
2026-01-30 17:08:25,163,LJFunctorAVX,false,pairwise,PseudoVerletLists,1.000000,psvl_c08,none,AoS,enabled,301609,630190,0,931935,102220
2026-01-30 17:08:25,164,LJFunctorAVX,false,pairwise,PseudoVerletLists,1.000000,psvl_c08,none,AoS,enabled,324952,603395,2598262,3526963,104160
2026-01-30 17:08:25,165,LJFunctorAVX,false,pairwise,PseudoVerletLists,1.000000,psvl_c08,none,AoS,enabled,315046,606193,0,921505,113561
2026-01-30 17:08:25,166,LJFunctorAVX,false,pairwise,PseudoVerletLists,1.000000,psvl_c08,none,AoS,enabled,317950,612463,0,930569,106150
2026-01-30 17:08:25,167,LJFunctorAVX,false,pairwise,PseudoVerletLists,1.000000,psvl_c08,none,AoS,enabled,302449,611642,0,915451,104044
2026-01-30 17:08:25,168,LJFunctorAVX,false,pairwise,PseudoVerletLists,1.000000,psvl_c08,none,AoS,enabled,308376,612150,0,920877,110479
